ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.pd,N.nonpd,users.group,hover.text
A11,0.135622158199977,-0.1654122581871598,-1.4922937358380195,0.11084430244175092,0.05183858249013712,-0.3826630988644567,VITAMINS,A,0.8475442250093197,0.6820426415240255,1.053205722946495,1,(0.05-1],83,66572,(30k-100k],"drug name: VITAMINS
HR (95% CI): 0.85 (0.68; 1.05)
 p-value: 1.4e-01 (adj.: 1.0e+00)
 PD-users: 83
 non-PD-users: 66572"
A12,0.0753650284440884,-0.18870550781049633,-1.7782364519741054,0.10611946887097344,0.019284829235130946,-0.39669584485612364,MINERAL SUPPLEMENTS,A,0.8280303192542169,0.6725385505870383,1.0194719826926966,1,(0.05-1],91,65420,(30k-100k],"drug name: MINERAL SUPPLEMENTS
HR (95% CI): 0.83 (0.67; 1.02)
 p-value: 7.5e-02 (adj.: 1.0e+00)
 PD-users: 91
 non-PD-users: 65420"
A14,0.03567629898045922,0.940311588240864,2.1005976674586906,0.4476400230313765,1.8176699114210422,0.06295326506068599,ANABOLIC AGENTS FOR SYSTEMIC USE,A,2.5607792027197163,1.0649770664296796,6.157494214467972,0.9765402762136558,(0.05-1],5,1187,(500-10k],"drug name: ANABOLIC AGENTS FOR SYSTEMIC USE
HR (95% CI): 2.56 (1.06; 6.16)
 p-value: 3.6e-02 (adj.: 9.8e-01)
 PD-users: 5
 non-PD-users: 1187"
A16,0.08238577541350894,1.7372550057600267,1.7370079058599455,1.000142256059542,3.6974978070533653,-0.22298779553331194,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A,5.681725692889377,0.8001246143291674,40.34622391451465,1,(0.05-1],1,181,(100-500],"drug name: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS
HR (95% CI): 5.68 (0.8; 40.35)
 p-value: 8.2e-02 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 181"
B01,0.6285751814489069,0.017550971378196452,0.4837332657105599,0.03628233289355381,0.08866303712465481,-0.05356109436826192,ANTITHROMBOTIC AGENTS,B,1.0177058947007944,0.9478480310581696,1.0927123907747844,1,(0.05-1],1043,356763,(250k-1mln],"drug name: ANTITHROMBOTIC AGENTS
HR (95% CI): 1.02 (0.95; 1.09)
 p-value: 6.3e-01 (adj.: 1.0e+00)
 PD-users: 1043
 non-PD-users: 356763"
B02,0.8247439560066608,-0.07854015669193538,-0.22144757024230194,0.35466705101346957,0.6165944897974949,-0.7736748031813656,ANTIHEMORRHAGICS,B,0.9244649357325363,0.4613147088943236,1.8526082106667439,1,(0.05-1],8,15261,(10k-30k],"drug name: ANTIHEMORRHAGICS
HR (95% CI): 0.92 (0.46; 1.85)
 p-value: 8.2e-01 (adj.: 1.0e+00)
 PD-users: 8
 non-PD-users: 15261"
B03,0.1502682878786047,-0.12336018425362236,-1.4385844740432514,0.08575108829508576,0.04470886043985989,-0.2914292289471046,ANTIANEMIC PREPARATIONS,B,0.8839452220655848,0.7471948915010257,1.045723364145221,1,(0.05-1],128,97730,(30k-100k],"drug name: ANTIANEMIC PREPARATIONS
HR (95% CI): 0.88 (0.75; 1.05)
 p-value: 1.5e-01 (adj.: 1.0e+00)
 PD-users: 128
 non-PD-users: 97730"
C01,0.34405908027880805,0.06258064198808552,0.9461754997209229,0.06614062825188759,0.19221389127663757,-0.06705260730046653,CARDIAC THERAPY,C,1.0645803053286986,0.9351460045358918,1.2119297104372615,1,(0.05-1],239,91663,(30k-100k],"drug name: CARDIAC THERAPY
HR (95% CI): 1.06 (0.94; 1.21)
 p-value: 3.4e-01 (adj.: 1.0e+00)
 PD-users: 239
 non-PD-users: 91663"
C02,0.4173286453928903,-0.10568813046959756,-0.8110644752241263,0.13030792704906985,0.149710713446652,-0.36108697438584714,ANTIHYPERTENSIVES,C,0.899705194963291,0.6969183817826203,1.1614981883149977,1,(0.05-1],59,19177,(10k-30k],"drug name: ANTIHYPERTENSIVES
HR (95% CI): 0.9 (0.7; 1.16)
 p-value: 4.2e-01 (adj.: 1.0e+00)
 PD-users: 59
 non-PD-users: 19177"
C03,0.2876447699115198,-0.05892582189550547,-1.0633025483179237,0.05541773786653886,0.049690948427592245,-0.16754259221860318,DIURETICS,C,0.9427766999519648,0.8457405945534207,1.0509462495904527,1,(0.05-1],354,186429,(100k-250k],"drug name: DIURETICS
HR (95% CI): 0.94 (0.85; 1.05)
 p-value: 2.9e-01 (adj.: 1.0e+00)
 PD-users: 354
 non-PD-users: 186429"
C04,0.775862395678372,0.16446411378780204,0.2847151332108474,0.5776444403677243,1.2966264127783365,-0.9676981852027324,PERIPHERAL VASODILATORS,C,1.178761267515605,0.3799566220784457,3.656938832107325,1,(0.05-1],3,1009,(500-10k],"drug name: PERIPHERAL VASODILATORS
HR (95% CI): 1.18 (0.38; 3.66)
 p-value: 7.8e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 1009"
C05,0.5905545607008035,0.05307042231947945,0.5380325735011444,0.09863793556983695,0.24639722354574217,-0.14025637890678327,VASOPROTECTIVES,C,1.0545039031153727,0.8691353788538906,1.2794076834749222,1,(0.05-1],77,58876,(30k-100k],"drug name: VASOPROTECTIVES
HR (95% CI): 1.05 (0.87; 1.28)
 p-value: 5.9e-01 (adj.: 1.0e+00)
 PD-users: 77
 non-PD-users: 58876"
C07,0.14986275233074742,0.054960465391866775,1.4400164244097269,0.038166554533845314,0.1297655376921875,-0.019844606908453938,BETA BLOCKING AGENTS,C,1.0564988455819841,0.9803510012439778,1.1385614022933825,1,(0.05-1],872,301534,(250k-1mln],"drug name: BETA BLOCKING AGENTS
HR (95% CI): 1.06 (0.98; 1.14)
 p-value: 1.5e-01 (adj.: 1.0e+00)
 PD-users: 872
 non-PD-users: 301534"
C08,0.08159265744892408,-0.08448771956229102,-1.7415189333208407,0.04851381052813729,0.010597601825658137,-0.17957304095024018,CALCIUM CHANNEL BLOCKERS,C,0.9189829408202969,0.8356269137302517,1.0106539553025256,1,(0.05-1],481,187325,(100k-250k],"drug name: CALCIUM CHANNEL BLOCKERS
HR (95% CI): 0.92 (0.84; 1.01)
 p-value: 8.2e-02 (adj.: 1.0e+00)
 PD-users: 481
 non-PD-users: 187325"
C09,0.5365700309821242,-0.021675177437255277,-0.6180080518510671,0.03507264569180524,0.047065944961216855,-0.09041629983572741,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C,0.978558041163843,0.91355079505262,1.048191129723949,1,(0.05-1],1079,398799,(250k-1mln],"drug name: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM
HR (95% CI): 0.98 (0.91; 1.05)
 p-value: 5.4e-01 (adj.: 1.0e+00)
 PD-users: 1079
 non-PD-users: 398799"
C10,0.9007928772938372,0.00438170695651463,0.12465980850010042,0.03514931563937947,0.07327309969092885,-0.06450968577789959,LIPID MODIFYING AGENTS,C,1.0043913206708053,0.9375270335394511,1.0760243587113523,1,(0.05-1],1096,387407,(250k-1mln],"drug name: LIPID MODIFYING AGENTS
HR (95% CI): 1 (0.94; 1.08)
 p-value: 9.0e-01 (adj.: 1.0e+00)
 PD-users: 1096
 non-PD-users: 387407"
D01,0.5624818161851118,0.04400263607471748,0.5791591134628569,0.07597676536870984,0.19291435985923877,-0.10490908770980382,ANTIFUNGALS FOR DERMATOLOGICAL USE,D,1.0449851095436404,0.9004063768712576,1.2127789265136117,1,(0.05-1],154,108604,(100k-250k],"drug name: ANTIFUNGALS FOR DERMATOLOGICAL USE
HR (95% CI): 1.04 (0.9; 1.21)
 p-value: 5.6e-01 (adj.: 1.0e+00)
 PD-users: 154
 non-PD-users: 108604"
D02,0.9260649921749652,-0.09280713733064372,-0.09279680138166618,1.0001113825996548,1.8673751530932376,-2.0529894277545253,EMOLLIENTS AND PROTECTIVES,D,0.9113692524543782,0.12835063455247642,6.471287946610516,1,(0.05-1],1,664,(500-10k],"drug name: EMOLLIENTS AND PROTECTIVES
HR (95% CI): 0.91 (0.13; 6.47)
 p-value: 9.3e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 664"
D04,0.989131756706901,-0.013623588619205354,-0.013621744212089134,1.0001354016847992,1.9466057783465007,-1.9738529555849114,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D,0.9864687924677374,0.13892056895099136,7.004871099081486,1,(0.05-1],1,575,(500-10k],"drug name: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.
HR (95% CI): 0.99 (0.14; 7)
 p-value: 9.9e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 575"
D05,0.024453177152103243,-0.3486722292616182,-2.2499333400900103,0.15497002646650382,-0.04493655870405183,-0.6524078998191847,ANTIPSORIATICS,D,0.7056243753927345,0.5207902550214561,0.9560581334761596,0.7910361416067204,(0.05-1],37,31818,(30k-100k],"drug name: ANTIPSORIATICS
HR (95% CI): 0.71 (0.52; 0.96)
 p-value: 2.4e-02 (adj.: 7.9e-01)
 PD-users: 37
 non-PD-users: 31818"
D06,0.9368859922735526,0.008168007676565354,0.07918435015085322,0.1031517927596119,0.21034180642614414,-0.1940057910730134,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D,1.008201456860308,0.8236531344193264,1.2340998111199522,1,(0.05-1],90,86020,(30k-100k],"drug name: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HR (95% CI): 1.01 (0.82; 1.23)
 p-value: 9.4e-01 (adj.: 1.0e+00)
 PD-users: 90
 non-PD-users: 86020"
D07,0.4364378794554572,-0.03575236984154039,-0.7782224578749245,0.045941066695978715,0.05429046629393041,-0.1257952059770112,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D,0.9648791970905031,0.8817954147236018,1.0557912293860505,1,(0.05-1],480,339427,(250k-1mln],"drug name: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.96 (0.88; 1.06)
 p-value: 4.4e-01 (adj.: 1.0e+00)
 PD-users: 480
 non-PD-users: 339427"
D08,0.4379981377750082,-0.3879452465397973,-0.7755780957193952,0.5002013964563489,0.5924314755312874,-1.3683219686108818,ANTISEPTICS AND DISINFECTANTS,D,0.6784494897042808,0.2545337169631501,1.8083801060691607,1,(0.05-1],3,4347,(500-10k],"drug name: ANTISEPTICS AND DISINFECTANTS
HR (95% CI): 0.68 (0.25; 1.81)
 p-value: 4.4e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 4347"
D10,0.8749990036944514,0.033638679429337556,0.15731194884047903,0.21383422986799686,0.4527460686324704,-0.38546870977379527,ANTI-ACNE PREPARATIONS,D,1.034210857553315,0.6801317770728466,1.57262479704224,1,(0.05-1],20,31999,(30k-100k],"drug name: ANTI-ACNE PREPARATIONS
HR (95% CI): 1.03 (0.68; 1.57)
 p-value: 8.7e-01 (adj.: 1.0e+00)
 PD-users: 20
 non-PD-users: 31999"
D11,0.9977811339889572,-7.72447373419652e-4,-0.0027809397249024762,0.2777648744065248,0.5436367026336603,-0.5451815973804995,OTHER DERMATOLOGICAL PREPARATIONS,D,0.9992278508872509,0.5797364951512066,1.722258830243794,1,(0.05-1],12,10198,(10k-30k],"drug name: OTHER DERMATOLOGICAL PREPARATIONS
HR (95% CI): 1 (0.58; 1.72)
 p-value: 1.0e+00 (adj.: 1.0e+00)
 PD-users: 12
 non-PD-users: 10198"
G01,0.7916520390271156,-0.07990053510100185,-0.26416596076920873,0.302463401675009,0.5129168388234876,-0.6727179090254912,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,0.923208168627262,0.5103196887166047,1.670155671954521,1,(0.05-1],9,25908,(10k-30k],"drug name: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS
HR (95% CI): 0.92 (0.51; 1.67)
 p-value: 7.9e-01 (adj.: 1.0e+00)
 PD-users: 9
 non-PD-users: 25908"
G02,0.8241223034824172,-0.11133695205774424,-0.22224610674582218,0.5009624406382865,0.8705313892005819,-1.0932052933160703,OTHER GYNECOLOGICALS,G,0.8946372482745099,0.3351405465110614,2.3881795692356507,1,(0.05-1],4,26886,(10k-30k],"drug name: OTHER GYNECOLOGICALS
HR (95% CI): 0.89 (0.34; 2.39)
 p-value: 8.2e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 26886"
G03,0.08654676083014422,0.08691467543243911,1.7139018087157727,0.05071158393698429,0.18630755354790823,-0.012478202683030001,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G,1.0908036034017319,0.9875993272748436,1.2047927416854884,1,(0.05-1],519,474189,(250k-1mln],"drug name: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HR (95% CI): 1.09 (0.99; 1.2)
 p-value: 8.7e-02 (adj.: 1.0e+00)
 PD-users: 519
 non-PD-users: 474189"
G04,0.009885447024818299,0.1261784074160127,2.579810760358776,0.04890994694450572,0.22204014191300875,0.030316672919016643,UROLOGICALS,G,1.1344845506864216,1.0307809026720378,1.2486214989138895,0.5862714966322927,(0.05-1],475,155004,(100k-250k],"drug name: UROLOGICALS
HR (95% CI): 1.13 (1.03; 1.25)
 p-value: 9.9e-03 (adj.: 5.9e-01)
 PD-users: 475
 non-PD-users: 155004"
H01,0.035448811538378325,0.5443205116671596,2.1031940346534164,0.2588066068553954,1.0515721400647515,0.03706888326956759,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H,1.7234369291413667,1.0377645029881737,2.862147279248453,0.9765402762136558,(0.05-1],15,19013,(10k-30k],"drug name: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES
HR (95% CI): 1.72 (1.04; 2.86)
 p-value: 3.5e-02 (adj.: 9.8e-01)
 PD-users: 15
 non-PD-users: 19013"
H02,0.046405587524391785,-0.14573849767532923,-1.9916853917892408,0.07317345313478667,-0.002321164906717882,-0.28915583044394055,CORTICOSTEROIDS FOR SYSTEMIC USE,H,0.8643837119825327,0.7488954955918915,0.9976815269134219,1,(0.05-1],181,151481,(100k-250k],"drug name: CORTICOSTEROIDS FOR SYSTEMIC USE
HR (95% CI): 0.86 (0.75; 1)
 p-value: 4.6e-02 (adj.: 1.0e+00)
 PD-users: 181
 non-PD-users: 151481"
H03,0.9936289684397079,-4.938737082368061e-4,-0.007984988776860729,0.06185026955428871,0.12073042705226326,-0.12171817446873688,THYROID THERAPY,H,0.9995062482273086,0.8853978610668629,1.1283207066274892,1,(0.05-1],287,147544,(100k-250k],"drug name: THYROID THERAPY
HR (95% CI): 1 (0.89; 1.13)
 p-value: 9.9e-01 (adj.: 1.0e+00)
 PD-users: 287
 non-PD-users: 147544"
H04,0.20095308393354244,0.4837230268447986,1.2788409112166068,0.37825113554164896,1.2250816296178089,-0.2576355759282116,PANCREATIC HORMONES,H,1.6221023046340601,0.7728768357157071,3.4044439749090745,1,(0.05-1],7,3769,(500-10k],"drug name: PANCREATIC HORMONES
HR (95% CI): 1.62 (0.77; 3.4)
 p-value: 2.0e-01 (adj.: 1.0e+00)
 PD-users: 7
 non-PD-users: 3769"
H05,0.7689037756529965,0.29385882386371875,0.2938091070593372,1.0001692146471535,2.2541544630178496,-1.6664368152904123,CALCIUM HOMEOSTASIS,H,1.3415944891704452,0.18891902114450257,9.527234274603815,1,(0.05-1],1,565,(500-10k],"drug name: CALCIUM HOMEOSTASIS
HR (95% CI): 1.34 (0.19; 9.53)
 p-value: 7.7e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 565"
J01,0.0015881167681526939,-0.09985158054890983,-3.158080536798651,0.03161780688789193,-0.03788181777849921,-0.16182134331932047,ANTIBACTERIALS FOR SYSTEMIC USE,J,0.9049717234753936,0.8505931551160378,0.9628267231686103,0.2825570534607665,(0.05-1],1291,1189275,(1mln-3mln],"drug name: ANTIBACTERIALS FOR SYSTEMIC USE
HR (95% CI): 0.9 (0.85; 0.96)
 p-value: 1.6e-03 (adj.: 2.8e-01)
 PD-users: 1291
 non-PD-users: 1189275"
J02,0.9166334867946007,-0.02062075161992065,-0.10467526877102123,0.1969973601408071,0.36548697930552754,-0.40672848254536886,ANTIMYCOTICS FOR SYSTEMIC USE,J,0.9795904022046242,0.6658249488562028,1.4412156794963542,1,(0.05-1],22,41729,(30k-100k],"drug name: ANTIMYCOTICS FOR SYSTEMIC USE
HR (95% CI): 0.98 (0.67; 1.44)
 p-value: 9.2e-01 (adj.: 1.0e+00)
 PD-users: 22
 non-PD-users: 41729"
J04,0.8705702545068789,0.11523917813302453,0.1629341852815357,0.7072743999910243,1.501471529302608,-1.2709931730365591,ANTIMYCOBACTERIALS,J,1.1221417972578316,0.2805528458431026,4.488288861832602,1,(0.05-1],2,859,(500-10k],"drug name: ANTIMYCOBACTERIALS
HR (95% CI): 1.12 (0.28; 4.49)
 p-value: 8.7e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 859"
J05,0.7980826990698475,-0.05130667565756182,-0.2558292344501151,0.2005504795722096,0.3417650413862047,-0.44437839270132834,ANTIVIRALS FOR SYSTEMIC USE,J,0.9499872878785416,0.6412227409109744,1.4074295709610904,1,(0.05-1],17,28807,(10k-30k],"drug name: ANTIVIRALS FOR SYSTEMIC USE
HR (95% CI): 0.95 (0.64; 1.41)
 p-value: 8.0e-01 (adj.: 1.0e+00)
 PD-users: 17
 non-PD-users: 28807"
J07,0.18660319197944603,-0.16138221410830852,-1.3206946700626732,0.12219494616469542,0.07811547946730527,-0.40087990768392234,VACCINES,J,0.8509667574409796,0.6697304856938211,1.081247513347735,1,(0.05-1],44,42271,(30k-100k],"drug name: VACCINES
HR (95% CI): 0.85 (0.67; 1.08)
 p-value: 1.9e-01 (adj.: 1.0e+00)
 PD-users: 44
 non-PD-users: 42271"
L01,0.36670264241049977,-0.45154061162955567,-0.9026670249558799,0.5002294302836927,0.5288910557334716,-1.431972278992583,ANTINEOPLASTIC AGENTS,L,0.6366465705877781,0.2388374034198571,1.6970493316269248,1,(0.05-1],3,3034,(500-10k],"drug name: ANTINEOPLASTIC AGENTS
HR (95% CI): 0.64 (0.24; 1.7)
 p-value: 3.7e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 3034"
L02,0.25227772143243793,0.16992066076515722,1.1448344989484591,0.14842377734181744,0.46082591880451146,-0.12098459727419703,ENDOCRINE THERAPY,L,1.1852108138708852,0.886047607036111,1.5853828419167961,1,(0.05-1],44,19054,(10k-30k],"drug name: ENDOCRINE THERAPY
HR (95% CI): 1.19 (0.89; 1.59)
 p-value: 2.5e-01 (adj.: 1.0e+00)
 PD-users: 44
 non-PD-users: 19054"
L03,0.481895847506337,-0.3146936017813421,-0.703256607323682,0.4474804765488691,0.5623520160392613,-1.1917392196019456,IMMUNOSTIMULANTS,L,0.7300125145398699,0.30369261633142064,1.7547949562370935,1,(0.05-1],5,7906,(500-10k],"drug name: IMMUNOSTIMULANTS
HR (95% CI): 0.73 (0.3; 1.75)
 p-value: 4.8e-01 (adj.: 1.0e+00)
 PD-users: 5
 non-PD-users: 7906"
L04,0.05392807654192307,-0.2952826900795103,-1.9274138371852207,0.15320149953407966,0.004986731384815646,-0.5955521115438362,IMMUNOSUPPRESSANTS,L,0.7443211455185775,0.5512581258582215,1.0049991858234752,1,(0.05-1],42,34841,(30k-100k],"drug name: IMMUNOSUPPRESSANTS
HR (95% CI): 0.74 (0.55; 1)
 p-value: 5.4e-02 (adj.: 1.0e+00)
 PD-users: 42
 non-PD-users: 34841"
M01,0.19150418633160032,-0.04000990096459962,-1.3061422530723399,0.03063211596630256,0.020027943099607738,-0.10004774502880698,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M,0.960779926457191,0.9047942175786816,1.020229848012719,1,(0.05-1],1487,1101225,(1mln-3mln],"drug name: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HR (95% CI): 0.96 (0.9; 1.02)
 p-value: 1.9e-01 (adj.: 1.0e+00)
 PD-users: 1487
 non-PD-users: 1101225"
M02,0.12080939386583563,-0.30518253611029994,-1.5513852249402684,0.19671615482998434,0.08037404253367425,-0.6907391147542741,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M,0.7369888350375738,0.5012054837624215,1.0836923389040618,1,(0.05-1],23,19988,(10k-30k],"drug name: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HR (95% CI): 0.74 (0.5; 1.08)
 p-value: 1.2e-01 (adj.: 1.0e+00)
 PD-users: 23
 non-PD-users: 19988"
M03,0.023489464007195062,-0.2589616692629522,-2.265378476125962,0.11431276141804093,-0.0349127739102722,-0.48301056461563224,MUSCLE RELAXANTS,M,0.7718526081560532,0.6169233057815194,0.965689645915705,0.7910361416067204,(0.05-1],73,65741,(30k-100k],"drug name: MUSCLE RELAXANTS
HR (95% CI): 0.77 (0.62; 0.97)
 p-value: 2.3e-02 (adj.: 7.9e-01)
 PD-users: 73
 non-PD-users: 65741"
M04,0.0812204622188778,-0.21665522287350825,-1.7436481473581245,0.12425398048440667,0.026878103811671494,-0.460188549558688,ANTIGOUT PREPARATIONS,M,0.8052075385938668,0.6311646284748157,1.027242578176676,1,(0.05-1],66,29266,(10k-30k],"drug name: ANTIGOUT PREPARATIONS
HR (95% CI): 0.81 (0.63; 1.03)
 p-value: 8.1e-02 (adj.: 1.0e+00)
 PD-users: 66
 non-PD-users: 29266"
M05,0.17309465626995002,-0.14948199796586428,-1.3623271715016183,0.10972547644417788,0.06557598405122239,-0.36453997998295096,DRUGS FOR TREATMENT OF BONE DISEASES,M,0.8611539404027947,0.6945160686968135,1.0677738680154205,1,(0.05-1],87,47328,(30k-100k],"drug name: DRUGS FOR TREATMENT OF BONE DISEASES
HR (95% CI): 0.86 (0.69; 1.07)
 p-value: 1.7e-01 (adj.: 1.0e+00)
 PD-users: 87
 non-PD-users: 47328"
N01,0.5317024066375727,-0.2798495776250577,-0.6254093811628483,0.447466229407564,0.5971681163117051,-1.1568672715618205,ANESTHETICS,N,0.7558974367920049,0.3144697878387489,1.8169660712898463,1,(0.05-1],4,4751,(500-10k],"drug name: ANESTHETICS
HR (95% CI): 0.76 (0.31; 1.82)
 p-value: 5.3e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 4751"
N02,0.00697060632570765,-0.09905643899798239,-2.6982452646013364,0.0367114288302542,-0.027103360669678764,-0.171009517326286,ANALGESICS,N,0.9056915902552092,0.8428135521018754,0.9732606394538117,0.49608291373133123,(0.05-1],823,681944,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 0.91 (0.84; 0.97)
 p-value: 7.0e-03 (adj.: 5.0e-01)
 PD-users: 823
 non-PD-users: 681944"
