ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
C05,0.8943876284395875,0.021218365493446738,0.13275438754381452,0.15983174557182742,0.33448283040039767,-0.2920460994135042,VASOPROTECTIVES,C,1.0214450756442406,0.746734111175313,1.3972175998705891,1,(0.05-1],33525,32,(30k-100k],"drug name: VASOPROTECTIVES
HR (95% CI): 1.02 (0.75; 1.4)
 p-value: 8.9e-01 (adj.: 1.0e+00)
 PD-users: 32
 non-PD-users: 33525"
C07,0.1675406128379773,0.08695453856305735,1.380149520148695,0.06300370886894124,0.21043953883862893,-0.03653046171251424,BETA BLOCKING AGENTS,C,1.0908470871149458,0.9641287244369737,1.234220428565761,1,(0.05-1],152953,315,(100k-250k],"drug name: BETA BLOCKING AGENTS
HR (95% CI): 1.09 (0.96; 1.23)
 p-value: 1.7e-01 (adj.: 1.0e+00)
 PD-users: 315
 non-PD-users: 152953"
C08,0.058761057206628754,-0.16067083953608513,-1.8899768430722033,0.08501206780656147,0.005949751616052296,-0.32729143068822253,CALCIUM CHANNEL BLOCKERS,C,0.8515723289225697,0.720873627713623,1.005967486543557,1,(0.05-1],91856,154,(30k-100k],"drug name: CALCIUM CHANNEL BLOCKERS
HR (95% CI): 0.85 (0.72; 1.01)
 p-value: 5.9e-02 (adj.: 1.0e+00)
 PD-users: 154
 non-PD-users: 91856"
C09,0.34443886937296975,-0.05555036463826625,-0.9454310246674915,0.05875665510109882,0.05961056321192906,-0.17071129248846156,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C,0.9459643793168724,0.8430649375195918,1.0614231088403678,1,(0.05-1],197982,377,(100k-250k],"drug name: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM
HR (95% CI): 0.95 (0.84; 1.06)
 p-value: 3.4e-01 (adj.: 1.0e+00)
 PD-users: 377
 non-PD-users: 197982"
C10,0.9967054419827797,2.4314626846864892e-4,0.004129127872554916,0.05888562330190106,0.11565684714738728,-0.11517055461044998,LIPID MODIFYING AGENTS,C,1.0002431758309185,0.8912141302650712,1.1226105790072582,1,(0.05-1],185314,386,(100k-250k],"drug name: LIPID MODIFYING AGENTS
HR (95% CI): 1 (0.89; 1.12)
 p-value: 1.0e+00 (adj.: 1.0e+00)
 PD-users: 386
 non-PD-users: 185314"
D01,0.7131224065572306,-0.053233977251468195,-0.367665851073018,0.14478901724516152,0.23054728190599713,-0.3370152364089335,ANTIFUNGALS FOR DERMATOLOGICAL USE,D,0.9481581390913055,0.71389796257856,1.2592890074625445,1,(0.05-1],47091,40,(30k-100k],"drug name: ANTIFUNGALS FOR DERMATOLOGICAL USE
HR (95% CI): 0.95 (0.71; 1.26)
 p-value: 7.1e-01 (adj.: 1.0e+00)
 PD-users: 40
 non-PD-users: 47091"
D02,0.4464038735262345,0.7616520526949738,0.7614239722889874,1.000299544556367,2.722203133777272,-1.198899028387324,EMOLLIENTS AND PROTECTIVES,D,2.1418116850722733,0.30152600080097924,15.213803393824053,1,(0.05-1],362,1,(100-500],"drug name: EMOLLIENTS AND PROTECTIVES
HR (95% CI): 2.14 (0.3; 15.21)
 p-value: 4.5e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 362"
D04,0.4442241406759262,0.7653378170675721,0.7650796100097815,1.0003374904446705,2.725963270724306,-1.1952876365891618,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D,2.149720464268922,0.30261689797011226,15.271117064166752,1,(0.05-1],405,1,(100-500],"drug name: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.
HR (95% CI): 2.15 (0.3; 15.27)
 p-value: 4.4e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 405"
D05,0.2602510142530609,-0.2918653639551263,-1.1257980393830933,0.25925197392869914,0.21625916786604094,-0.7999898957762935,ANTIPSORIATICS,D,0.7468690847040665,0.4493335042605301,1.2414240745405483,1,(0.05-1],14663,13,(10k-30k],"drug name: ANTIPSORIATICS
HR (95% CI): 0.75 (0.45; 1.24)
 p-value: 2.6e-01 (adj.: 1.0e+00)
 PD-users: 13
 non-PD-users: 14663"
D06,0.9700971483179599,0.0053733963485889085,0.037486444443558774,0.14334238491674847,0.28631930824349333,-0.2755725155463155,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D,1.0053878589355487,0.7591373808361372,1.3315175519109275,1,(0.05-1],57372,48,(30k-100k],"drug name: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HR (95% CI): 1.01 (0.76; 1.33)
 p-value: 9.7e-01 (adj.: 1.0e+00)
 PD-users: 48
 non-PD-users: 57372"
D07,0.9439034640894444,-0.005024363481534881,-0.0703646030181851,0.07140470159742647,0.13492627997625065,-0.1449750069393204,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D,0.9949882375198255,0.8650439129355739,1.1444524121823874,1,(0.05-1],191320,206,(100k-250k],"drug name: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.99 (0.87; 1.14)
 p-value: 9.4e-01 (adj.: 1.0e+00)
 PD-users: 206
 non-PD-users: 191320"
D08,0.8310513378969839,-0.15094529121935837,-0.2133533835378413,0.7074895589485041,1.2357087637578368,-1.5375993461965534,ANTISEPTICS AND DISINFECTANTS,D,0.859894741165144,0.21489637448214974,3.440816382618356,1,(0.05-1],2530,1,(500-10k],"drug name: ANTISEPTICS AND DISINFECTANTS
HR (95% CI): 0.86 (0.21; 3.44)
 p-value: 8.3e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 2530"
D10,0.12078350383564221,0.36778126440479086,1.5514933329946112,0.23704985163869102,0.8323904361571883,-0.09682790734760655,ANTI-ACNE PREPARATIONS,D,1.444526035152403,0.90771220329337,2.298807329748678,1,(0.05-1],24227,16,(10k-30k],"drug name: ANTI-ACNE PREPARATIONS
HR (95% CI): 1.44 (0.91; 2.3)
 p-value: 1.2e-01 (adj.: 1.0e+00)
 PD-users: 16
 non-PD-users: 24227"
D11,0.41605894546577216,-0.46994742801189165,-0.8132775500970093,0.5778438467357613,0.662605700278283,-1.6025005563020662,OTHER DERMATOLOGICAL PREPARATIONS,D,0.6250351267582268,0.20139229506586273,1.9398403973394784,1,(0.05-1],4879,3,(500-10k],"drug name: OTHER DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.63 (0.2; 1.94)
 p-value: 4.2e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 4879"
G01,0.8428807029112116,-0.059981452630791555,-0.19821007787308595,0.3026155545390468,0.5331341354273565,-0.6530970406889397,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,0.9417820010007473,0.520431480809336,1.7042653454200125,1,(0.05-1],25886,9,(10k-30k],"drug name: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS
HR (95% CI): 0.94 (0.52; 1.7)
 p-value: 8.4e-01 (adj.: 1.0e+00)
 PD-users: 9
 non-PD-users: 25886"
G02,0.5717229943992838,-0.4014674077756972,-0.5655157796884598,0.7099137145153825,0.9899379048055019,-1.7928727203568964,OTHER GYNECOLOGICALS,G,0.6693371345302479,0.16648122805088555,2.6910673648096033,1,(0.05-1],26440,2,(10k-30k],"drug name: OTHER GYNECOLOGICALS
HR (95% CI): 0.67 (0.17; 2.69)
 p-value: 5.7e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 26440"
G03,0.09329539745673622,0.08739496959831475,1.6782648976471122,0.05207459783067645,0.1894593058558482,-0.014669366659218697,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G,1.0913276358433504,0.9854377043060655,1.2085959402112816,1,(0.05-1],468529,503,(250k-1mln],"drug name: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HR (95% CI): 1.09 (0.99; 1.21)
 p-value: 9.3e-02 (adj.: 1.0e+00)
 PD-users: 503
 non-PD-users: 468529"
G04,0.10295038885200185,0.20798169555981483,1.6307153844430449,0.12754015663551796,0.45795580914802714,-0.04199241802839751,UROLOGICALS,G,1.2311906330873097,0.9588770507234924,1.5808391428892845,1,(0.05-1],31622,63,(30k-100k],"drug name: UROLOGICALS
HR (95% CI): 1.23 (0.96; 1.58)
 p-value: 1.0e-01 (adj.: 1.0e+00)
 PD-users: 63
 non-PD-users: 31622"
H01,0.639265305058319,0.21048804521583386,0.4687262727057717,0.44906389394554197,1.0906371041064102,-0.6696610136747426,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H,1.2342802975794258,0.5118820694009101,2.976169598547863,1,(0.05-1],17444,4,(10k-30k],"drug name: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES
HR (95% CI): 1.23 (0.51; 2.98)
 p-value: 6.4e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 17444"
H02,0.11090824233929897,-0.17236947264200855,-1.5941240986533454,0.10812801386518128,0.039557540253594314,-0.3842964855376114,CORTICOSTEROIDS FOR SYSTEMIC USE,H,0.8416681423610984,0.6809295114961949,1.0403503591862475,1,(0.05-1],89999,84,(30k-100k],"drug name: CORTICOSTEROIDS FOR SYSTEMIC USE
HR (95% CI): 0.84 (0.68; 1.04)
 p-value: 1.1e-01 (adj.: 1.0e+00)
 PD-users: 84
 non-PD-users: 89999"
H03,0.8097764181956325,-0.017538277991969272,-0.24071447652162853,0.07285925734671564,0.12526324234792868,-0.16033979833186723,THYROID THERAPY,H,0.982614622430572,0.8518542811181371,1.1334467849912386,1,(0.05-1],123700,212,(100k-250k],"drug name: THYROID THERAPY
HR (95% CI): 0.98 (0.85; 1.13)
 p-value: 8.1e-01 (adj.: 1.0e+00)
 PD-users: 212
 non-PD-users: 123700"
H04,0.4600662448844277,0.5226654248313278,0.7387377719034913,0.7075114400670023,1.909362366012721,-0.8640315163500654,PANCREATIC HORMONES,H,1.6865169482494422,0.42145953170046224,6.748784172128126,1,(0.05-1],1721,2,(500-10k],"drug name: PANCREATIC HORMONES
HR (95% CI): 1.69 (0.42; 6.75)
 p-value: 4.6e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 1721"
H05,0.5288509877390363,0.6299864829491506,0.6297609661147817,1.0003580990987107,2.5906523288255734,-1.3306793629272722,CALCIUM HOMEOSTASIS,H,1.877585199678197,0.26429764627219404,13.338469834195806,1,(0.05-1],402,1,(100-500],"drug name: CALCIUM HOMEOSTASIS
HR (95% CI): 1.88 (0.26; 13.34)
 p-value: 5.3e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 402"
J01,0.0398355787431626,-0.09880247731371562,-2.0554498092733615,0.048068542889229716,-0.004589864461506485,-0.19301509016592477,ANTIBACTERIALS FOR SYSTEMIC USE,J,0.9059216304263549,0.8244695326631887,0.9954206528691875,1,(0.05-1],719458,622,(250k-1mln],"drug name: ANTIBACTERIALS FOR SYSTEMIC USE
HR (95% CI): 0.91 (0.82; 1)
 p-value: 4.0e-02 (adj.: 1.0e+00)
 PD-users: 622
 non-PD-users: 719458"
J02,0.8926095154340039,-0.031160992250618462,-0.13500298350352546,0.23081706375625932,0.42123213972893514,-0.4835541242301721,ANTIMYCOTICS FOR SYSTEMIC USE,J,0.9693195075846013,0.616588062307889,1.523837980688768,1,(0.05-1],37429,15,(30k-100k],"drug name: ANTIMYCOTICS FOR SYSTEMIC USE
HR (95% CI): 0.97 (0.62; 1.52)
 p-value: 8.9e-01 (adj.: 1.0e+00)
 PD-users: 15
 non-PD-users: 37429"
J04,0.5208315995819961,0.642259872999724,0.6420640456038799,1.0003049966700128,2.6028216400284077,-1.3183018940289595,ANTIMYCOBACTERIALS,J,1.9007715315771567,0.26758931138615094,13.501781504420576,1,(0.05-1],403,1,(100-500],"drug name: ANTIMYCOBACTERIALS
HR (95% CI): 1.9 (0.27; 13.5)
 p-value: 5.2e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 403"
J05,0.8525811491238733,0.05383302881044887,0.1858260834741269,0.28969576177901957,0.6216262883712221,-0.5139602307503245,ANTIVIRALS FOR SYSTEMIC USE,J,1.0553083813478137,0.5981221804601058,1.8619536544962212,1,(0.05-1],17058,7,(10k-30k],"drug name: ANTIVIRALS FOR SYSTEMIC USE
HR (95% CI): 1.06 (0.6; 1.86)
 p-value: 8.5e-01 (adj.: 1.0e+00)
 PD-users: 7
 non-PD-users: 17058"
J07,0.19702104623187225,-0.2502508356537019,-1.2900852912252903,0.19398007043086274,0.12994311610933207,-0.6304447874167358,VACCINES,J,0.7786054565663295,0.5323549635506174,1.1387636041778377,1,(0.05-1],24736,18,(10k-30k],"drug name: VACCINES
HR (95% CI): 0.78 (0.53; 1.14)
 p-value: 2.0e-01 (adj.: 1.0e+00)
 PD-users: 18
 non-PD-users: 24736"
L01,0.7224985780536788,0.2052107648768898,0.355121489730804,0.577860734455827,1.3377969924901743,-0.9273754627363947,ANTINEOPLASTIC AGENTS,L,1.2277838113987463,0.39559059135817215,3.810639384413385,1,(0.05-1],1606,2,(500-10k],"drug name: ANTINEOPLASTIC AGENTS
HR (95% CI): 1.23 (0.4; 3.81)
 p-value: 7.2e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 1606"
L02,0.0867576264608532,0.35942586732871096,1.7127549757886602,0.20985247300957843,0.7707291564941483,-0.051877421836726445,ENDOCRINE THERAPY,L,1.432506729502505,0.949445240964047,2.1613416356548667,1,(0.05-1],12845,22,(10k-30k],"drug name: ENDOCRINE THERAPY
HR (95% CI): 1.43 (0.95; 2.16)
 p-value: 8.7e-02 (adj.: 1.0e+00)
 PD-users: 22
 non-PD-users: 12845"
L03,0.270339035822159,-1.1026519869959266,-1.1022821299321546,1.0003355375667704,0.8579696390904572,-3.0632736130823104,IMMUNOSTIMULANTS,L,0.33198948342571494,0.04673445401058219,2.3583674922214,1,(0.05-1],4608,1,(500-10k],"drug name: IMMUNOSTIMULANTS
HR (95% CI): 0.33 (0.05; 2.36)
 p-value: 2.7e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 4608"
L04,0.47658834865108196,-0.14625144272576832,-0.7118004586662414,0.20546691273536347,0.2564563062501781,-0.5489591917017148,IMMUNOSUPPRESSANTS,L,0.8639404443314841,0.5775506171389178,1.2923422972850063,1,(0.05-1],20167,24,(10k-30k],"drug name: IMMUNOSUPPRESSANTS
HR (95% CI): 0.86 (0.58; 1.29)
 p-value: 4.8e-01 (adj.: 1.0e+00)
 PD-users: 24
 non-PD-users: 20167"
M01,0.3602597474378987,-0.04353756870018748,-0.9148702543655032,0.04758879031473421,0.049734746384520086,-0.13680988378489506,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M,0.9573965852700477,0.8721360175705068,1.050992279897035,1,(0.05-1],618585,671,(250k-1mln],"drug name: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HR (95% CI): 0.96 (0.87; 1.05)
 p-value: 3.6e-01 (adj.: 1.0e+00)
 PD-users: 671
 non-PD-users: 618585"
M02,0.9330915226190176,0.019896810125386077,0.08395586478945358,0.2369913069835413,0.48439123646220267,-0.4445976162114305,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M,1.0200960710098392,0.6410821852180737,1.6231865712127638,1,(0.05-1],12457,17,(10k-30k],"drug name: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HR (95% CI): 1.02 (0.64; 1.62)
 p-value: 9.3e-01 (adj.: 1.0e+00)
 PD-users: 17
 non-PD-users: 12457"
M03,0.00891700829406366,-0.4404498998986508,-2.6152196799834426,0.16841793569763874,-0.11035681158069621,-0.7705429882166054,MUSCLE RELAXANTS,M,0.6437467343324748,0.46276172591515585,0.8955145483222289,1,(0.05-1],43452,34,(30k-100k],"drug name: MUSCLE RELAXANTS
HR (95% CI): 0.64 (0.46; 0.9)
 p-value: 8.9e-03 (adj.: 1.0e+00)
 PD-users: 34
 non-PD-users: 43452"
M04,0.3670899817309137,-0.2862470996343172,-0.9019376651118043,0.3173690496657926,0.3357848075183398,-0.9082790067869742,ANTIGOUT PREPARATIONS,M,0.7510770021627029,0.40321756193505937,1.3990379299713323,1,(0.05-1],8001,10,(500-10k],"drug name: ANTIGOUT PREPARATIONS
HR (95% CI): 0.75 (0.4; 1.4)
 p-value: 3.7e-01 (adj.: 1.0e+00)
 PD-users: 10
 non-PD-users: 8001"
M05,0.20614557720652976,-0.14776966535465488,-1.2642353196268523,0.11688462033972451,0.08131998085784295,-0.3768593115671527,DRUGS FOR TREATMENT OF BONE DISEASES,M,0.862629785586528,0.6860125811420887,1.084717930015533,1,(0.05-1],43428,78,(30k-100k],"drug name: DRUGS FOR TREATMENT OF BONE DISEASES
HR (95% CI): 0.86 (0.69; 1.08)
 p-value: 2.1e-01 (adj.: 1.0e+00)
 PD-users: 78
 non-PD-users: 43428"
N01,0.4999499877463691,-0.47724814372210705,-0.6745684431918201,0.707486613906718,0.9094001390792545,-1.8638964265234685,ANESTHETICS,N,0.6204885398526672,0.1550672435905237,2.482832732263921,1,(0.05-1],3243,2,(500-10k],"drug name: ANESTHETICS
HR (95% CI): 0.62 (0.16; 2.48)
 p-value: 5.0e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 3243"
N02,0.60739396221378406,-0.0274052329139901,-0.5137969476477136,0.05333864484687554,0.07713658997005887,-0.1319470557980391,ANALGESICS,N,0.9729668834209072,0.8763873934822558,1.080189609383011,1,(0.05-1],411522,429,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 0.97 (0.88; 1.08)
 p-value: 6.1e-01 (adj.: 1.0e+00)
 PD-users: 429
 non-PD-users: 411522"
