ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
A11,0.04127778474415691,-0.2252517245245842,-2.0407288635523204,0.11037807547470364,-0.008914671911321281,-0.4415887771378471,VITAMINS,A,0.7983152379407988,0.6430140031535662,0.9911249459621347,1,(0.05-1],35350,85,(30k-100k],"drug name: VITAMINS
HR (95% CI): 0.8 (0.64; 0.99)
 p-value: 4.1e-02 (adj.: 1.0e+00)
 PD-users: 85
 non-PD-users: 35350"
A12,0.8598602759638683,0.02378466826072619,0.17655203074802125,0.1347176136120018,0.2878263390234326,-0.2402570025019802,MINERAL SUPPLEMENTS,A,1.0240697794202671,0.7864257217144042,1.3335257026380987,1,(0.05-1],18330,55,(10k-30k],"drug name: MINERAL SUPPLEMENTS
HR (95% CI): 1.02 (0.79; 1.33)
 p-value: 8.6e-01 (adj.: 1.0e+00)
 PD-users: 55
 non-PD-users: 18330"
A14,0.1828311842368473,0.9422046776813994,1.3320882704612929,0.707313996057574,2.32851463571535,-0.44410528035255104,ANABOLIC AGENTS FOR SYSTEMIC USE,A,2.5656315783292847,0.6413978906765273,10.262686378306341,1,(0.05-1],291,2,(100-500],"drug name: ANABOLIC AGENTS FOR SYSTEMIC USE
HR (95% CI): 2.57 (0.64; 10.26)
 p-value: 1.8e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 291"
B01,0.4739902797505072,0.025176260602480287,0.7160017315148598,0.03516229010957047,0.09409308283118734,-0.04374056162622677,ANTITHROMBOTIC AGENTS,B,1.025495859113383,0.9572022602597922,1.0986620077278877,1,(0.05-1],251475,1244,(250k-1mln],"drug name: ANTITHROMBOTIC AGENTS
HR (95% CI): 1.03 (0.96; 1.1)
 p-value: 4.7e-01 (adj.: 1.0e+00)
 PD-users: 1244
 non-PD-users: 251475"
B03,0.5044994926125463,-0.0576129411205333,-0.6674268930273636,0.0863209764581231,0.11157306384771781,-0.22679894608878443,ANTIANEMIC PREPARATIONS,B,0.9440152662234415,0.7970810224382625,1.1180354289917118,1,(0.05-1],45304,129,(30k-100k],"drug name: ANTIANEMIC PREPARATIONS
HR (95% CI): 0.94 (0.8; 1.12)
 p-value: 5.0e-01 (adj.: 1.0e+00)
 PD-users: 129
 non-PD-users: 45304"
C01,0.3702294797899763,0.053629760060847895,0.8960435958206057,0.0598517307762612,0.17093699679470736,-0.06367747667301156,CARDIAC THERAPY,C,1.0550938919329298,0.9383075768154033,1.1864159986562544,1,(0.05-1],66941,296,(30k-100k],"drug name: CARDIAC THERAPY
HR (95% CI): 1.06 (0.94; 1.19)
 p-value: 3.7e-01 (adj.: 1.0e+00)
 PD-users: 296
 non-PD-users: 66941"
C02,0.7075727964933212,0.03926721598166868,0.3751178847630459,0.10467966891654061,0.24443559697166523,-0.16590116500832786,ANTIHYPERTENSIVES,C,1.0400483640660472,0.8471299561341624,1.2769004233220018,1,(0.05-1],17042,93,(10k-30k],"drug name: ANTIHYPERTENSIVES
HR (95% CI): 1.04 (0.85; 1.28)
 p-value: 7.1e-01 (adj.: 1.0e+00)
 PD-users: 93
 non-PD-users: 17042"
C03,0.11652950764617422,-0.09106030847978637,-1.5695084690756804,0.05801836069952135,0.02265358893332954,-0.2047742058929023,DIURETICS,C,0.9129626498494442,0.8148312797429597,1.022912130082989,1,(0.05-1],90296,325,(30k-100k],"drug name: DIURETICS
HR (95% CI): 0.91 (0.81; 1.02)
 p-value: 1.2e-01 (adj.: 1.0e+00)
 PD-users: 325
 non-PD-users: 90296"
C04,0.24788243643264318,-1.1557351056681722,-1.155508053851444,1.000196495226469,0.8046140024388948,-3.116084213775239,PERIPHERAL VASODILATORS,C,0.31482602142683036,0.044330417433191015,2.235833306032383,1,(0.05-1],758,1,(500-10k],"drug name: PERIPHERAL VASODILATORS
HR (95% CI): 0.31 (0.04; 2.24)
 p-value: 2.5e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 758"
C05,0.03690943866218792,0.18511368157204866,2.0867643776627847,0.08870847305692435,0.3589790938871621,0.011248269256935228,VASOPROTECTIVES,C,1.2033552316666782,1.0113117689012665,1.431866866488467,1,(0.05-1],35500,96,(30k-100k],"drug name: VASOPROTECTIVES
HR (95% CI): 1.2 (1.01; 1.43)
 p-value: 3.7e-02 (adj.: 1.0e+00)
 PD-users: 96
 non-PD-users: 35500"
C07,0.371907472230226,0.03415848005206458,0.8929060774671178,0.038255401003609475,0.10913768823327658,-0.040820728129147416,BETA BLOCKING AGENTS,C,1.0347485807434194,0.9600012157362332,1.1153159056464197,1,(0.05-1],186482,907,(100k-250k],"drug name: BETA BLOCKING AGENTS
HR (95% CI): 1.03 (0.96; 1.12)
 p-value: 3.7e-01 (adj.: 1.0e+00)
 PD-users: 907
 non-PD-users: 186482"
C08,0.684114243874821,-0.018619461540987918,-0.4068553329806231,0.045764329558080755,0.0710769761694722,-0.10831589925144802,CALCIUM CHANNEL BLOCKERS,C,0.9815528097763963,0.8973440813281054,1.0736638692194855,1,(0.05-1],124523,559,(100k-250k],"drug name: CALCIUM CHANNEL BLOCKERS
HR (95% CI): 0.98 (0.9; 1.07)
 p-value: 6.8e-01 (adj.: 1.0e+00)
 PD-users: 559
 non-PD-users: 124523"
C09,0.34803085780104387,-0.033163758877723375,-0.9384156277794113,0.035340160474734775,0.0361016828606227,-0.10242920061606944,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C,0.9673801295328778,0.902642053992041,1.0367612619822597,1,(0.05-1],256655,1120,(250k-1mln],"drug name: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM
HR (95% CI): 0.97 (0.9; 1.04)
 p-value: 3.5e-01 (adj.: 1.0e+00)
 PD-users: 1120
 non-PD-users: 256655"
C10,0.49815786531678863,0.023680026262489603,0.6773910658672293,0.03495768907458688,0.0921958378314292,-0.04483578530644999,LIPID MODIFYING AGENTS,C,1.0239626243187747,0.9561544835572559,1.0965795528155429,1,(0.05-1],255295,1181,(250k-1mln],"drug name: LIPID MODIFYING AGENTS
HR (95% CI): 1.02 (0.96; 1.1)
 p-value: 5.0e-01 (adj.: 1.0e+00)
 PD-users: 1181
 non-PD-users: 255295"
D01,0.5865075872857535,0.03670662062154132,0.5439039258420387,0.06748732428197568,0.16897934562718908,-0.09556610438410645,ANTIFUNGALS FOR DERMATOLOGICAL USE,D,1.0373886277581823,0.9088582801510183,1.18409568191774,1,(0.05-1],85353,200,(30k-100k],"drug name: ANTIFUNGALS FOR DERMATOLOGICAL USE
HR (95% CI): 1.04 (0.91; 1.18)
 p-value: 5.9e-01 (adj.: 1.0e+00)
 PD-users: 200
 non-PD-users: 85353"
D05,0.19879728510150496,-0.17283105682972758,-1.2849856887376256,0.13450037486372116,0.0907848338103022,-0.4364469474697573,ANTIPSORIATICS,D,0.8412797313043751,0.6463287863541499,1.0950333657516464,1,(0.05-1],22382,52,(10k-30k],"drug name: ANTIPSORIATICS
HR (95% CI): 0.84 (0.65; 1.1)
 p-value: 2.0e-01 (adj.: 1.0e+00)
 PD-users: 52
 non-PD-users: 22382"
D06,0.29074341605526055,0.10797235751082487,1.056492170430621,0.10219891877363926,0.3082785575660922,-0.09233384254444243,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D,1.1140169507593471,0.9118007008629562,1.3610800752890422,1,(0.05-1],40238,87,(30k-100k],"drug name: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HR (95% CI): 1.11 (0.91; 1.36)
 p-value: 2.9e-01 (adj.: 1.0e+00)
 PD-users: 87
 non-PD-users: 40238"
D07,0.623752850402545,-0.022161703819958984,-0.4905385604955711,0.04517831135960019,0.06638615932719417,-0.11070956696711214,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D,0.9780820626572495,0.8951987064524299,1.0686393025331018,1,(0.05-1],192587,525,(100k-250k],"drug name: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.98 (0.9; 1.07)
 p-value: 6.2e-01 (adj.: 1.0e+00)
 PD-users: 525
 non-PD-users: 192587"
D08,0.3865392821215058,-0.3874701875266082,-0.8659104315053308,0.4474714398035553,0.4895577185986427,-1.2644980936518593,ANTISEPTICS AND DISINFECTANTS,D,0.6787718698180848,0.28238098939034734,1.6315944364776287,1,(0.05-1],2892,5,(500-10k],"drug name: ANTISEPTICS AND DISINFECTANTS
HR (95% CI): 0.68 (0.28; 1.63)
 p-value: 3.9e-01 (adj.: 1.0e+00)
 PD-users: 5
 non-PD-users: 2892"
D10,0.5191132168423548,-0.17261036582443726,-0.644712958921974,0.26773211773664274,0.3521349424440199,-0.6973556740928943,ANTI-ACNE PREPARATIONS,D,0.8414654146625768,0.4979001748829772,1.4221004124766186,1,(0.05-1],10375,13,(10k-30k],"drug name: ANTI-ACNE PREPARATIONS
HR (95% CI): 0.84 (0.5; 1.42)
 p-value: 5.2e-01 (adj.: 1.0e+00)
 PD-users: 13
 non-PD-users: 10375"
D11,0.9272758688655113,0.022868964061596615,0.09127275135360835,0.250556313055556,0.5139503137496292,-0.46821238562643597,OTHER DERMATOLOGICAL PREPARATIONS,D,1.023132463640544,0.62612053053404,1.6718826281935157,1,(0.05-1],7133,16,(500-10k],"drug name: OTHER DERMATOLOGICAL PREPARATIONS
HR (95% CI): 1.02 (0.63; 1.67)
 p-value: 9.3e-01 (adj.: 1.0e+00)
 PD-users: 16
 non-PD-users: 7133"
G02,0.9305833700517921,0.06161153937793455,0.08711088908559424,0.7072771271728808,1.4478492357257364,-1.3246261569698672,OTHER GYNECOLOGICALS,G,1.0635491175201919,0.2659023462490117,4.253955413837133,1,(0.05-1],528,2,(500-10k],"drug name: OTHER GYNECOLOGICALS
HR (95% CI): 1.06 (0.27; 4.25)
 p-value: 9.3e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 528"
G03,0.2791714176685757,0.20896012980824066,1.0821825568810535,0.1930913859954298,0.5874122920842048,-0.1694920324677234,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G,1.2323958616913848,0.8440934797956151,1.7993262550515208,1,(0.05-1],7616,26,(500-10k],"drug name: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HR (95% CI): 1.23 (0.84; 1.8)
 p-value: 2.8e-01 (adj.: 1.0e+00)
 PD-users: 26
 non-PD-users: 7616"
G04,0.001307943073648602,0.13117236327569606,3.2142312108521396,0.040809871683412706,0.21115824198888594,0.051186484562506185,UROLOGICALS,G,1.1401642868276458,1.05251915355676,1.2351077855108028,0.14242452135032277,(0.05-1],165128,730,(100k-250k],"drug name: UROLOGICALS
HR (95% CI): 1.14 (1.05; 1.24)
 p-value: 1.3e-03 (adj.: 1.4e-01)
 PD-users: 730
 non-PD-users: 165128"
H01,0.008111224708015494,0.6849727175320646,2.6474045796442387,0.2587336755397288,1.1920814031776048,0.17786403188652433,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H,1.9837177140839526,1.1946628741340026,3.293930073806802,0.5299484296582113,(0.05-1],2011,15,(500-10k],"drug name: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES
HR (95% CI): 1.98 (1.19; 3.29)
 p-value: 8.1e-03 (adj.: 5.3e-01)
 PD-users: 15
 non-PD-users: 2011"
H02,0.02469859857039814,-0.16680107614344042,-2.246084459362737,0.0742630471655396,-0.021248178316783495,-0.31235397397009734,CORTICOSTEROIDS FOR SYSTEMIC USE,H,0.8463679573707606,0.7317224716730714,0.9789759738088365,1,(0.05-1],86460,177,(30k-100k],"drug name: CORTICOSTEROIDS FOR SYSTEMIC USE
HR (95% CI): 0.85 (0.73; 0.98)
 p-value: 2.5e-02 (adj.: 1.0e+00)
 PD-users: 177
 non-PD-users: 86460"
H03,0.6757736202413825,0.03846239424266188,0.41823730902049316,0.09196308749389277,0.21870673363779752,-0.14178194515247378,THYROID THERAPY,H,1.0392116472821213,0.8678104661349985,1.2444662630731846,1,(0.05-1],29283,122,(10k-30k],"drug name: THYROID THERAPY
HR (95% CI): 1.04 (0.87; 1.24)
 p-value: 6.8e-01 (adj.: 1.0e+00)
 PD-users: 122
 non-PD-users: 29283"
H04,0.9366198844612299,-0.03558301923522362,-0.07951891851451781,0.4474786616813357,0.8414590415103776,-0.912625079980825,PANCREATIC HORMONES,H,0.965042613804522,0.401468951444796,2.3197491190965067,1,(0.05-1],2494,5,(500-10k],"drug name: PANCREATIC HORMONES
HR (95% CI): 0.97 (0.4; 2.32)
 p-value: 9.4e-01 (adj.: 1.0e+00)
 PD-users: 5
 non-PD-users: 2494"
J01,2.811521180227371e-4,-0.11924721926589459,-3.63207431993286,0.03283171233899721,-0.05489824553068076,-0.1835961930011084,ANTIBACTERIALS FOR SYSTEMIC USE,J,0.8875883446971915,0.8322718131637806,0.946581461947539,0.045922819550909495,(0.01-0.05],611246,1238,(250k-1mln],"drug name: ANTIBACTERIALS FOR SYSTEMIC USE
HR (95% CI): 0.89 (0.83; 0.95)
 p-value: 2.8e-04 (adj.: 4.6e-02)
 PD-users: 1238
 non-PD-users: 611246"
J02,0.49160613343301557,0.17788691746533725,0.6877565002408639,0.2586481078739907,0.6848278935677896,-0.3290540586371151,ANTIMYCOTICS FOR SYSTEMIC USE,J,1.1946902149982181,0.7196041148778811,1.9834304450228206,1,(0.05-1],6070,15,(500-10k],"drug name: ANTIMYCOTICS FOR SYSTEMIC USE
HR (95% CI): 1.19 (0.72; 1.98)
 p-value: 4.9e-01 (adj.: 1.0e+00)
 PD-users: 15
 non-PD-users: 6070"
J04,0.8256722971412452,-0.15578499934192983,-0.22025534313098932,0.7072927136631688,1.2304832459654818,-1.5420532446493413,ANTIMYCOBACTERIALS,J,0.8557431559356163,0.2139413761638083,3.422883231198587,1,(0.05-1],711,2,(500-10k],"drug name: ANTIMYCOBACTERIALS
HR (95% CI): 0.86 (0.21; 3.42)
 p-value: 8.3e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 711"
J05,0.6294326479078238,-0.08563132221997714,-0.4825255566850905,0.17746484312304003,0.2621933788232319,-0.4334560232631862,ANTIVIRALS FOR SYSTEMIC USE,J,0.917932590193164,0.6482648005592971,1.2997778676426193,1,(0.05-1],15018,28,(10k-30k],"drug name: ANTIVIRALS FOR SYSTEMIC USE
HR (95% CI): 0.92 (0.65; 1.3)
 p-value: 6.3e-01 (adj.: 1.0e+00)
 PD-users: 28
 non-PD-users: 15018"
J07,0.14070241209710904,-0.17174920724841045,-1.4731803499941076,0.11658396560142646,0.056751166505241896,-0.40024958100206276,VACCINES,J,0.8421903619233174,0.6701527677624548,1.0583924141427175,1,(0.05-1],25914,57,(10k-30k],"drug name: VACCINES
HR (95% CI): 0.84 (0.67; 1.06)
 p-value: 1.4e-01 (adj.: 1.0e+00)
 PD-users: 57
 non-PD-users: 25914"
L01,0.2848731638025127,-0.4785843631687747,-1.0694361978730313,0.44751090726180426,0.3985208977532056,-1.355689624090755,ANTINEOPLASTIC AGENTS,L,0.6196599846883242,0.2577694691067951,1.4896197674397584,1,(0.05-1],2227,4,(500-10k],"drug name: ANTINEOPLASTIC AGENTS
HR (95% CI): 0.62 (0.26; 1.49)
 p-value: 2.8e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 2227"
L02,0.9406816585227393,-0.011087352619816818,-0.07441313379258117,0.14899725431160651,0.2809418996262872,-0.3031166048659208,ENDOCRINE THERAPY,L,0.9889738855422535,0.7385129771429392,1.3243766549213083,1,(0.05-1],10066,43,(10k-30k],"drug name: ENDOCRINE THERAPY
HR (95% CI): 0.99 (0.74; 1.32)
 p-value: 9.4e-01 (adj.: 1.0e+00)
 PD-users: 43
 non-PD-users: 10066"
L03,0.6919316401147674,-0.16188147719305487,-0.396235045327569,0.4085491152334263,0.6388600745801648,-0.9626230289662746,IMMUNOSTIMULANTS,L,0.8505420071925256,0.38188986289860055,1.8943202642463781,1,(0.05-1],4505,6,(500-10k],"drug name: IMMUNOSTIMULANTS
HR (95% CI): 0.85 (0.38; 1.89)
 p-value: 6.9e-01 (adj.: 1.0e+00)
 PD-users: 6
 non-PD-users: 4505"
L04,0.05633103068147527,-0.31511186018931764,-1.9084658673043293,0.16511265178371096,0.008502990698658897,-0.6387267110772942,IMMUNOSUPPRESSANTS,L,0.7297072445130642,0.5279642472673771,1.0085392438044931,1,(0.05-1],19354,35,(10k-30k],"drug name: IMMUNOSUPPRESSANTS
HR (95% CI): 0.73 (0.53; 1.01)
 p-value: 5.6e-02 (adj.: 1.0e+00)
 PD-users: 35
 non-PD-users: 19354"
M01,0.17264520071567482,-0.04369647179186555,-1.363753369785791,0.03204133002342578,0.019103381070810894,-0.10649632465454201,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M,0.9572444640792701,0.8989783522111633,1.0192870181541067,1,(0.05-1],599892,1360,(250k-1mln],"drug name: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HR (95% CI): 0.96 (0.9; 1.02)
 p-value: 1.7e-01 (adj.: 1.0e+00)
 PD-users: 1360
 non-PD-users: 599892"
M02,0.04862280379522663,-0.4314172887319847,-1.971884406482794,0.21878426915576357,-0.0026080008027707935,-0.8602265766611986,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M,0.6495877885459631,0.4230662145271035,0.9973953970767901,1,(0.05-1],11806,18,(10k-30k],"drug name: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HR (95% CI): 0.65 (0.42; 1)
 p-value: 4.9e-02 (adj.: 1.0e+00)
 PD-users: 18
 non-PD-users: 11806"
M03,0.8994468885699726,-0.015682160170085703,-0.12636009488548278,0.12410690403721271,0.2275629019756198,-0.2589272223157912,MUSCLE RELAXANTS,M,0.984440164629905,0.7718791965800048,1.255536412991156,1,(0.05-1],23550,60,(10k-30k],"drug name: MUSCLE RELAXANTS
HR (95% CI): 0.98 (0.77; 1.26)
 p-value: 9.0e-01 (adj.: 1.0e+00)
 PD-users: 60
 non-PD-users: 23550"
M04,0.4349197164404173,-0.07591748182733955,-0.7808007099454521,0.09723029303167931,0.11465039072102763,-0.26648535437570675,ANTIGOUT PREPARATIONS,M,0.9268926888946875,0.76606722317677,1.1214812887617562,1,(0.05-1],28621,110,(10k-30k],"drug name: ANTIGOUT PREPARATIONS
HR (95% CI): 0.93 (0.77; 1.12)
 p-value: 4.3e-01 (adj.: 1.0e+00)
 PD-users: 110
 non-PD-users: 28621"
M05,0.2347314613172897,-0.28897203060429394,-1.1882588072803455,0.24318947087435042,0.1876705737287852,-0.7656146349373731,DRUGS FOR TREATMENT OF BONE DISEASES,M,0.7490331551144049,0.46504800836080645,1.2064360181612697,1,(0.05-1],5730,17,(500-10k],"drug name: DRUGS FOR TREATMENT OF BONE DISEASES
HR (95% CI): 0.75 (0.47; 1.21)
 p-value: 2.3e-01 (adj.: 1.0e+00)
 PD-users: 17
 non-PD-users: 5730"
N01,0.5253239456839589,-0.28423947974496905,-0.6351601879960579,0.4475083374506671,0.5928607444397354,-1.1613397039296733,ANESTHETICS,N,0.7525863939261677,0.3130664834121268,1.8091565540639205,1,(0.05-1],2239,4,(500-10k],"drug name: ANESTHETICS
HR (95% CI): 0.75 (0.31; 1.81)
 p-value: 5.3e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 2239"
N02,0.0022057219286172785,-0.11737088251288921,-3.06103651494634,0.03834350944191423,-0.04221898496586583,-0.19252278005991258,ANALGESICS,N,0.8892553227469076,0.8248755272756432,0.9586598254956578,0.1801390841721912,(0.05-1],362396,758,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 0.89 (0.82; 0.96)
 p-value: 2.2e-03 (adj.: 1.8e-01)
 PD-users: 758
 non-PD-users: 362396"
N03,0.20784072558687208,0.11304502462864824,1.25952511231728,0.08975210063153684,0.28895590940327504,-0.06286586014597856,ANTIEPILEPTICS,N,1.1196823450954754,0.939069431877446,1.3350328648351921,1,(0.05-1],48712,124,(30k-100k],"drug name: ANTIEPILEPTICS
HR (95% CI): 1.12 (0.94; 1.34)
 p-value: 2.1e-01 (adj.: 1.0e+00)
 PD-users: 124
 non-PD-users: 48712"
N05,0.2832878275800862,0.0429977284001393,1.072962754544427,0.04007383128447535,0.12154099444024546,-0.03554553763996685,PSYCHOLEPTICS,N,1.0439355234441294,0.9650787858190664,1.1292356573599842,1,(0.05-1],239159,743,(100k-250k],"drug name: PSYCHOLEPTICS
HR (95% CI): 1.04 (0.97; 1.13)
 p-value: 2.8e-01 (adj.: 1.0e+00)
 PD-users: 743
 non-PD-users: 239159"
N06,0.12056647793467565,0.0859893817094862,1.5524002740419258,0.05539124357766241,0.19455422418059007,-0.022575460761617677,PSYCHOANALEPTICS,N,1.0897947564863675,0.9776774581240525,1.2147693509718682,1,(0.05-1],139072,355,(100k-250k],"drug name: PSYCHOANALEPTICS
HR (95% CI): 1.09 (0.98; 1.21)
 p-value: 1.2e-01 (adj.: 1.0e+00)
 PD-users: 355
 non-PD-users: 139072"
N07,2.723341482790964e-4,-0.7305498392926345,-3.640287158135949,0.20068467336701012,-0.3372151072441102,-1.1238845713411587,OTHER NERVOUS SYSTEM DRUGS,N,0.48164409042477313,0.3250147960629484,0.7137552894551216,0.045922819550909495,(0.01-0.05],31211,23,(30k-100k],"drug name: OTHER NERVOUS SYSTEM DRUGS
HR (95% CI): 0.48 (0.33; 0.71)
 p-value: 2.7e-04 (adj.: 4.6e-02)
 PD-users: 23
 non-PD-users: 31211"
P01,0.10585073891166905,-0.20698091354605236,-1.6171276064679365,0.12799293804533554,0.043880635298271686,-0.4578424623903764,ANTIPROTOZOALS,P,0.8130351677977685,0.6326471340744635,1.0448576283254638,1,(0.05-1],28105,48,(10k-30k],"drug name: ANTIPROTOZOALS
HR (95% CI): 0.81 (0.63; 1.04)
 p-value: 1.1e-01 (adj.: 1.0e+00)
 PD-users: 48
 non-PD-users: 28105"
R01,0.42202813039195,0.04244083990291853,0.8029076217674216,0.052858932649679564,0.14604244415751882,-0.061160764351681766,NASAL PREPARATIONS,R,1.0433543296043855,0.94067200109504,1.157245305310445,1,(0.05-1],167865,374,(100k-250k],"drug name: NASAL PREPARATIONS
HR (95% CI): 1.04 (0.94; 1.16)
 p-value: 4.2e-01 (adj.: 1.0e+00)
 PD-users: 374
 non-PD-users: 167865"
