ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
A11,7.724394563789561e-4,0.1474826677303487,3.3624863474097464,0.04386119451279269,0.2334490292943282,0.06151630616636922,VITAMINS,A,1.1589131980596257,1.0634478371447773,1.2629484528764365,0.018890265819569235,(0.01-0.05],111563,565,(100k-250k],"drug name: VITAMINS
HR (95% CI): 1.16 (1.06; 1.26)
 p-value: 7.7e-04 (adj.: 1.9e-02)
 PD-users: 565
 non-PD-users: 111563"
A12,0.014595018862237815,0.13259029078031617,2.442275132374354,0.05428966172677412,0.23899607249765603,0.026184509062976313,MINERAL SUPPLEMENTS,A,1.1417821038322844,1.026530335151381,1.2699735487499522,0.2595826024562794,(0.05-1],69056,359,(30k-100k],"drug name: MINERAL SUPPLEMENTS
HR (95% CI): 1.14 (1.03; 1.27)
 p-value: 1.5e-02 (adj.: 2.6e-01)
 PD-users: 359
 non-PD-users: 69056"
A14,0.3772161275502515,0.5099459962379778,0.8830372837239348,0.5774909005964497,1.6418073628066194,-0.6219153703306639,ANABOLIC AGENTS FOR SYSTEMIC USE,A,1.6652012653847859,0.536915060912839,5.164495198783844,1,(0.05-1],386,3,(100-500],"drug name: ANABOLIC AGENTS FOR SYSTEMIC USE
HR (95% CI): 1.67 (0.54; 5.16)
 p-value: 3.8e-01 (adj.: 1.0e+00)
 PD-users: 3
 non-PD-users: 386"
A16,0.40645464293819983,0.830199424561872,0.8301488283651509,1.000060948344432,2.79028286566193,-1.1298840165381858,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A,2.2937761299550465,0.323070725110446,16.285625794639454,1,(0.05-1],154,1,(100-500],"drug name: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS
HR (95% CI): 2.29 (0.32; 16.29)
 p-value: 4.1e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 154"
B01,1.3319747729317168e-5,0.09701058459419591,4.35478517532307,0.022276778460604302,0.14067226806855795,0.05334890111983386,ANTITHROMBOTIC AGENTS,B,1.1018720364276489,1.054797600989699,1.1510473511904307,4.009094096786979e-4,(0.0001-0.001],472945,4133,(250k-1mln],"drug name: ANTITHROMBOTIC AGENTS
HR (95% CI): 1.1 (1.05; 1.15)
 p-value: 1.3e-05 (adj.: 4.0e-04)
 PD-users: 4133
 non-PD-users: 472945"
B02,0.41813816495714323,-0.5725825660259237,-0.80965556188887855,0.7071927779883614,0.8134898089580948,-1.958654941009942,ANTIHEMORRHAGICS,B,0.5640668162198944,0.1410480112829569,2.2557664604158325,1,(0.05-1],1179,2,(500-10k],"drug name: ANTIHEMORRHAGICS
HR (95% CI): 0.56 (0.14; 2.26)
 p-value: 4.2e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 1179"
B03,0.5485062321955361,0.0270322720492134,0.600000004958534,0.045053786376354446,0.11533607071402943,-0.06127152661560264,ANTIANEMIC PREPARATIONS,B,1.0274009585627804,0.940567815904592,1.1222505297404217,1,(0.05-1],108867,537,(100k-250k],"drug name: ANTIANEMIC PREPARATIONS
HR (95% CI): 1.03 (0.94; 1.12)
 p-value: 5.5e-01 (adj.: 1.0e+00)
 PD-users: 537
 non-PD-users: 108867"
B05,0.4612265598672095,-0.36849943261477247,-0.7368286470234604,0.5001155073209844,0.6117089498443345,-1.3487078150738796,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B,0.691771602098993,0.25957546352835575,1.8435792927644385,1,(0.05-1],3756,4,(500-10k],"drug name: BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS
HR (95% CI): 0.69 (0.26; 1.84)
 p-value: 4.6e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 3756"
C01,0.001219057014206415,0.11081885743586462,3.2343833641965256,0.03426274654470153,0.17797260667490378,0.04366510819682545,CARDIAC THERAPY,C,1.117192517407104,1.0446324574554908,1.194792591444634,0.02649995368701042,(0.01-0.05],122819,1004,(100k-250k],"drug name: CARDIAC THERAPY
HR (95% CI): 1.12 (1.04; 1.19)
 p-value: 1.2e-03 (adj.: 2.6e-02)
 PD-users: 1004
 non-PD-users: 122819"
C02,0.19656982769123083,0.0793080787448244,1.2913861012113468,0.061413142568618156,0.19967562635673963,-0.04105946886709082,ANTIHYPERTENSIVES,C,1.082537777582142,0.9597720516940466,1.2210066315476067,1,(0.05-1],28251,275,(10k-30k],"drug name: ANTIHYPERTENSIVES
HR (95% CI): 1.08 (0.96; 1.22)
 p-value: 2.0e-01 (adj.: 1.0e+00)
 PD-users: 275
 non-PD-users: 28251"
C03,0.027288186072958034,-0.07062580202322949,-2.207370493184453,0.03199544536872988,-0.007915881431200075,-0.1333357226152589,DIURETICS,C,0.9318105085047687,0.8751712280096525,0.992115366651815,0.42709871176681163,(0.05-1],187200,1180,(100k-250k],"drug name: DIURETICS
HR (95% CI): 0.93 (0.88; 0.99)
 p-value: 2.7e-02 (adj.: 4.3e-01)
 PD-users: 1180
 non-PD-users: 187200"
C04,0.7087192121260232,-0.11824971970220169,-0.3735767798516147,0.3165339123838764,0.502145348455753,-0.7386447878601563,PERIPHERAL VASODILATORS,C,0.888474155408216,0.47776094442312056,1.6522621491832044,1,(0.05-1],1504,10,(500-10k],"drug name: PERIPHERAL VASODILATORS
HR (95% CI): 0.89 (0.48; 1.65)
 p-value: 7.1e-01 (adj.: 1.0e+00)
 PD-users: 10
 non-PD-users: 1504"
C05,0.5454979716522785,-0.048969203450264835,-0.6045200071184006,0.08100509970495283,0.10979787453551881,-0.2077362814360485,VASOPROTECTIVES,C,0.9522104540435645,0.8124212590312516,1.116052465036458,1,(0.05-1],36975,155,(30k-100k],"drug name: VASOPROTECTIVES
HR (95% CI): 0.95 (0.81; 1.12)
 p-value: 5.5e-01 (adj.: 1.0e+00)
 PD-users: 155
 non-PD-users: 36975"
C07,0.011700385550207158,0.05886246744241247,2.5210541185255684,0.02334835536051008,0.10462440304725493,0.013100531837570012,BETA BLOCKING AGENTS,C,1.0606293596402048,1.013186719762758,1.1102935091709445,0.21800902893724372,(0.05-1],333712,2831,(250k-1mln],"drug name: BETA BLOCKING AGENTS
HR (95% CI): 1.06 (1.01; 1.11)
 p-value: 1.2e-02 (adj.: 2.2e-01)
 PD-users: 2831
 non-PD-users: 333712"
C08,0.35698369855874884,-0.02473162517975559,-0.9211278173544583,0.026849287052025526,0.02789201045279203,-0.0773552608123032,CALCIUM CHANNEL BLOCKERS,C,0.9755716957771678,0.9255609796464739,1.0282846344333407,1,(0.05-1],235559,1772,(100k-250k],"drug name: CALCIUM CHANNEL BLOCKERS
HR (95% CI): 0.98 (0.93; 1.03)
 p-value: 3.6e-01 (adj.: 1.0e+00)
 PD-users: 1772
 non-PD-users: 235559"
C09,8.023712244111236e-9,-0.12868771629023013,-5.767959413087676,0.022310787416123936,-0.08495937648789777,-0.1724160560925625,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,C,0.8792484976600574,0.8416289354680092,0.9185495983542655,5.232601930565076e-7,(0-0.00001],466451,3185,(250k-1mln],"drug name: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM
HR (95% CI): 0.88 (0.84; 0.92)
 p-value: 8.0e-09 (adj.: 5.2e-07)
 PD-users: 3185
 non-PD-users: 466451"
C10,0.034777755567134784,-0.04689606930536913,-2.1109366709034623,0.022215763244710713,-0.00335397345666745,-0.09043816515407081,LIPID MODIFYING AGENTS,C,0.9541865617093499,0.9135308201920425,0.9966516448293573,0.48600095402456434,(0.05-1],439745,3299,(250k-1mln],"drug name: LIPID MODIFYING AGENTS
HR (95% CI): 0.95 (0.91; 1)
 p-value: 3.5e-02 (adj.: 4.9e-01)
 PD-users: 3299
 non-PD-users: 439745"
D01,8.863300479981755e-4,0.16427520768740736,3.3243244823573526,0.04941611703648019,0.2611290173347247,0.06742139804009002,ANTIFUNGALS FOR DERMATOLOGICAL USE,D,1.1785386133522893,1.0697461721474892,1.2983951701122214,0.020400469094194008,(0.01-0.05],89607,434,(30k-100k],"drug name: ANTIFUNGALS FOR DERMATOLOGICAL USE
HR (95% CI): 1.18 (1.07; 1.3)
 p-value: 8.9e-04 (adj.: 2.0e-02)
 PD-users: 434
 non-PD-users: 89607"
D02,0.07261479084441042,-0.897845316536211,-1.795244264348133,0.5001243197745158,0.08238033801443279,-1.8780709710868548,EMOLLIENTS AND PROTECTIVES,D,0.40744663312405344,0.15288474057092125,1.085868728456362,0.7679217512807801,(0.05-1],8288,4,(500-10k],"drug name: EMOLLIENTS AND PROTECTIVES
HR (95% CI): 0.41 (0.15; 1.09)
 p-value: 7.3e-02 (adj.: 7.7e-01)
 PD-users: 4
 non-PD-users: 8288"
D04,0.02393067749767487,1.0104125189013224,2.2582403725495905,0.4474335554281806,1.8873661730152622,0.13345886478738267,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D,2.746733860975221,1.1427742569062171,6.601957348473064,0.39204818626996996,(0.05-1],470,5,(100-500],"drug name: ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.
HR (95% CI): 2.75 (1.14; 6.6)
 p-value: 2.4e-02 (adj.: 3.9e-01)
 PD-users: 5
 non-PD-users: 470"
D05,0.20791761145136897,-0.11668496686006068,-1.2593121359878923,0.09265770060138812,0.06492078920895529,-0.29829072292907666,ANTIPSORIATICS,D,0.8898654861285255,0.742085567094574,1.0670744972214765,1,(0.05-1],27287,118,(10k-30k],"drug name: ANTIPSORIATICS
HR (95% CI): 0.89 (0.74; 1.07)
 p-value: 2.1e-01 (adj.: 1.0e+00)
 PD-users: 118
 non-PD-users: 27287"
D06,0.38871236814183635,0.07101477181897076,0.8619548421516737,0.08238804209475588,0.23249236708146215,-0.09046282344352063,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D,1.073597084733008,0.9135082943623822,1.2617408155573697,1,(0.05-1],32740,152,(30k-100k],"drug name: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HR (95% CI): 1.07 (0.91; 1.26)
 p-value: 3.9e-01 (adj.: 1.0e+00)
 PD-users: 152
 non-PD-users: 32740"
D07,0.045805006216557045,-0.06376202550493873,-1.9971857707754104,0.03192593620381294,-0.0011883403727419722,-0.1263357106371355,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",D,0.9382282473594489,0.8813189289756513,0.9988123654240755,0.5600883901982385,(0.05-1],224538,1132,(100k-250k],"drug name: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS
HR (95% CI): 0.94 (0.88; 1)
 p-value: 4.6e-02 (adj.: 5.6e-01)
 PD-users: 1132
 non-PD-users: 224538"
D08,0.3417758791090694,0.31705606852149015,0.9506622069568567,0.33351075303225863,0.9707251329215495,-0.3366129958785692,ANTISEPTICS AND DISINFECTANTS,D,1.3730795563078488,0.7141851790348309,2.639858013433531,1,(0.05-1],2497,9,(500-10k],"drug name: ANTISEPTICS AND DISINFECTANTS
HR (95% CI): 1.37 (0.71; 2.64)
 p-value: 3.4e-01 (adj.: 1.0e+00)
 PD-users: 9
 non-PD-users: 2497"
D09,0.700318243812982,0.2721980291264403,0.384890906011737,0.7072082631075202,1.6583007543863062,-1.1139046961334256,MEDICATED DRESSINGS,D,1.3128469575069543,0.32827464254274297,5.250381572225306,1,(0.05-1],317,2,(100-500],"drug name: MEDICATED DRESSINGS
HR (95% CI): 1.31 (0.33; 5.25)
 p-value: 7.0e-01 (adj.: 1.0e+00)
 PD-users: 2
 non-PD-users: 317"
D10,0.7372818727490159,-0.06135309323239166,-0.3354550160587369,0.18289514329888262,0.2971148005807104,-0.41982098704549375,ANTI-ACNE PREPARATIONS,D,0.9404911000987549,0.6571644502358913,1.3459698086947092,1,(0.05-1],10958,30,(10k-30k],"drug name: ANTI-ACNE PREPARATIONS
HR (95% CI): 0.94 (0.66; 1.35)
 p-value: 7.4e-01 (adj.: 1.0e+00)
 PD-users: 30
 non-PD-users: 10958"
D11,0.5191570949302129,0.11992887580527159,0.6446452639445158,0.18603855874382688,0.4845577506789114,-0.24469999906836817,OTHER DERMATOLOGICAL PREPARATIONS,D,1.1274166621254873,0.7829393855579786,1.6234568773575246,1,(0.05-1],8089,29,(500-10k],"drug name: OTHER DERMATOLOGICAL PREPARATIONS
HR (95% CI): 1.13 (0.78; 1.62)
 p-value: 5.2e-01 (adj.: 1.0e+00)
 PD-users: 29
 non-PD-users: 8089"
G02,0.58164374999353885,0.22501546190524502,0.5509853023532049,0.40838741241231985,1.0254400819728975,-0.5754091581624076,OTHER GYNECOLOGICALS,G,1.2523420796367357,0.5624746806117576,2.7883222809657613,1,(0.05-1],911,6,(500-10k],"drug name: OTHER GYNECOLOGICALS
HR (95% CI): 1.25 (0.56; 2.79)
 p-value: 5.8e-01 (adj.: 1.0e+00)
 PD-users: 6
 non-PD-users: 911"
G03,0.22987001326010395,0.13406546154682603,1.2006937659105135,0.11165666496582592,0.3529085035137,-0.08477758042004796,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G,1.1434676703571456,0.9187166022392362,1.423200919592739,1,(0.05-1],18849,81,(10k-30k],"drug name: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HR (95% CI): 1.14 (0.92; 1.42)
 p-value: 2.3e-01 (adj.: 1.0e+00)
 PD-users: 81
 non-PD-users: 18849"
G04,5.245500263999367e-50,0.35024350390392317,14.868917017772093,0.02355541452583898,0.3964112680154792,0.30407573979236713,UROLOGICALS,G,1.4194131391558884,1.3553717077739411,1.4864805337551028,1.0262437375540381e-47,(0-0.00001],310481,2626,(250k-1mln],"drug name: UROLOGICALS
HR (95% CI): 1.42 (1.36; 1.49)
 p-value: 5.2e-50 (adj.: 1.0e-47)
 PD-users: 2626
 non-PD-users: 310481"
H01,2.98217396862753e-4,0.5805968633016436,3.616843575832208,0.16052584280426138,0.8952217337859341,0.2659719928173532,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,H,1.7871047697423625,1.3046985172455474,2.447878506659506,0.007779206826353379,(0.001-0.01],3819,40,(500-10k],"drug name: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES
HR (95% CI): 1.79 (1.3; 2.45)
 p-value: 3.0e-04 (adj.: 7.8e-03)
 PD-users: 40
 non-PD-users: 3819"
H02,6.79102224353668e-7,-0.22029170277653443,-4.967246562008364,0.04434885605667736,-0.13336954214989577,-0.3072138634031731,CORTICOSTEROIDS FOR SYSTEMIC USE,H,0.8022847351409389,0.7354932889884277,0.8751416306264814,3.321534504940658e-5,(0.00001-0.0001],153759,544,(100k-250k],"drug name: CORTICOSTEROIDS FOR SYSTEMIC USE
HR (95% CI): 0.8 (0.74; 0.88)
 p-value: 6.8e-07 (adj.: 3.3e-05)
 PD-users: 544
 non-PD-users: 153759"
H03,0.2976052068540759,0.05495560110833107,1.0415826698364703,0.05276163160141592,0.15836649881267661,-0.04845529659601448,THYROID THERAPY,H,1.056493706484543,0.9526999272836404,1.1715955043934163,1,(0.05-1],52604,377,(30k-100k],"drug name: THYROID THERAPY
HR (95% CI): 1.06 (0.95; 1.17)
 p-value: 3.0e-01 (adj.: 1.0e+00)
 PD-users: 377
 non-PD-users: 52604"
H04,0.7281234482758808,-0.122959445639724,-0.34762284364567186,0.35371509061428424,0.5703093927525946,-0.8162282840320427,PANCREATIC HORMONES,H,0.884299524035136,0.44209597430785097,1.768814225085517,1,(0.05-1],2629,8,(500-10k],"drug name: PANCREATIC HORMONES
HR (95% CI): 0.88 (0.44; 1.77)
 p-value: 7.3e-01 (adj.: 1.0e+00)
 PD-users: 8
 non-PD-users: 2629"
H05,0.6132218999581346,-0.2527976883082867,-0.5054797754065126,0.5001143480072648,0.7274084219376831,-1.2330037985542566,CALCIUM HOMEOSTASIS,H,0.7766249862459655,0.29141590698884934,2.0697098366858357,1,(0.05-1],1541,4,(500-10k],"drug name: CALCIUM HOMEOSTASIS
HR (95% CI): 0.78 (0.29; 2.07)
 p-value: 6.1e-01 (adj.: 1.0e+00)
 PD-users: 4
 non-PD-users: 1541"
J01,1.2067224811470767e-7,-0.12003153980370146,-5.292474578925666,0.02267966298443081,-0.07558021717271088,-0.16448286243469204,ANTIBACTERIALS FOR SYSTEMIC USE,J,0.8868924638618162,0.8483322951698755,0.9272053497590509,6.745326344573946e-6,(0-0.00001],704990,2835,(250k-1mln],"drug name: ANTIBACTERIALS FOR SYSTEMIC USE
HR (95% CI): 0.89 (0.85; 0.93)
 p-value: 1.2e-07 (adj.: 6.7e-06)
 PD-users: 2835
 non-PD-users: 704990"
J02,0.8768728053224429,0.03558167247773363,0.15493468982185676,0.22965594418296692,0.4856990519118896,-0.41453570695642233,ANTIMYCOTICS FOR SYSTEMIC USE,J,1.0362222755128776,0.6606469432888517,1.6253107884275977,1,(0.05-1],6293,19,(500-10k],"drug name: ANTIMYCOTICS FOR SYSTEMIC USE
HR (95% CI): 1.04 (0.66; 1.63)
 p-value: 8.8e-01 (adj.: 1.0e+00)
 PD-users: 19
 non-PD-users: 6293"
J04,0.61967765860643,-0.22202063786116347,-0.4963072405433089,0.44734515180176876,0.6547597483289064,-1.0988010240512334,ANTIMYCOBACTERIALS,J,0.8008988353251286,0.3332704274754261,1.9246800542254665,1,(0.05-1],1361,5,(500-10k],"drug name: ANTIMYCOBACTERIALS
HR (95% CI): 0.8 (0.33; 1.92)
 p-value: 6.2e-01 (adj.: 1.0e+00)
 PD-users: 5
 non-PD-users: 1361"
J05,0.813230220976422,-0.036548549900485845,-0.23626090572424363,0.15469571568960366,0.26664948141378503,-0.3397465812147567,ANTIVIRALS FOR SYSTEMIC USE,J,0.9641112852530994,0.7119507215904369,1.3055827351026996,1,(0.05-1],18028,42,(10k-30k],"drug name: ANTIVIRALS FOR SYSTEMIC USE
HR (95% CI): 0.96 (0.71; 1.31)
 p-value: 8.1e-01 (adj.: 1.0e+00)
 PD-users: 42
 non-PD-users: 18028"
J06,0.7946383786633111,-0.2603080329976846,-0.2602922131426011,1.0000607772890804,1.6997750728400445,-2.2203911388354136,IMMUNE SERA AND IMMUNOGLOBULINS,J,0.7708141130488216,0.10856663589156522,5.472716290745846,1,(0.05-1],396,1,(100-500],"drug name: IMMUNE SERA AND IMMUNOGLOBULINS
HR (95% CI): 0.77 (0.11; 5.47)
 p-value: 7.9e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 396"
J07,0.4004592107064996,-0.09064591849567516,-0.84080138573882,0.1078089546867525,0.12065574990127037,-0.3019475868926207,VACCINES,J,0.9133410508247817,0.7393768169104645,1.1282364499977737,1,(0.05-1],25344,87,(10k-30k],"drug name: VACCINES
HR (95% CI): 0.91 (0.74; 1.13)
 p-value: 4.0e-01 (adj.: 1.0e+00)
 PD-users: 87
 non-PD-users: 25344"
L01,0.04954280204913416,-0.3653180562564582,-1.963890411566118,0.1860175364699361,-7.303842825174822e-4,-0.7299057282303989,ANTINEOPLASTIC AGENTS,L,0.6939758923986236,0.4819544226449549,0.9992698823831558,0.5874355541106246,(0.05-1],15413,29,(10k-30k],"drug name: ANTINEOPLASTIC AGENTS
HR (95% CI): 0.69 (0.48; 1)
 p-value: 5.0e-02 (adj.: 5.9e-01)
 PD-users: 29
 non-PD-users: 15413"
L02,0.1310425653878374,-0.09578183380025777,-1.510003365622815,0.06343153663154365,0.028541693481600877,-0.22010536108211642,ENDOCRINE THERAPY,L,0.9086622338321163,0.8024342481677136,1.028952910569443,1,(0.05-1],39340,263,(30k-100k],"drug name: ENDOCRINE THERAPY
HR (95% CI): 0.91 (0.8; 1.03)
 p-value: 1.3e-01 (adj.: 1.0e+00)
 PD-users: 263
 non-PD-users: 39340"
L03,0.1857510897310371,-0.2962274742668737,-1.3232535001068022,0.22386298184207684,0.1425359076153409,-0.7349908561490883,IMMUNOSTIMULANTS,L,0.7436182547622917,0.4795098435213681,1.1531944886780516,1,(0.05-1],9812,20,(500-10k],"drug name: IMMUNOSTIMULANTS
HR (95% CI): 0.74 (0.48; 1.15)
 p-value: 1.9e-01 (adj.: 1.0e+00)
 PD-users: 20
 non-PD-users: 9812"
L04,0.0049942658206323905,-0.25286644446457873,-2.8074033878202624,0.09007128991922693,-0.07632996018182836,-0.4294029287473291,IMMUNOSUPPRESSANTS,L,0.7765715903327007,0.6508976109777782,0.9265104445627605,0.09770915573639531,(0.05-1],39249,125,(30k-100k],"drug name: IMMUNOSUPPRESSANTS
HR (95% CI): 0.78 (0.65; 0.93)
 p-value: 5.0e-03 (adj.: 9.8e-02)
 PD-users: 125
 non-PD-users: 39249"
M01,0.35002094359682423,0.02107369793262898,0.9345486680941334,0.02254959923660852,0.06527010030219357,-0.02312270443693561,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M,1.0212973163648829,0.9771425766871835,1.0674473032895244,1,(0.05-1],633882,2845,(250k-1mln],"drug name: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HR (95% CI): 1.02 (0.98; 1.07)
 p-value: 3.5e-01 (adj.: 1.0e+00)
 PD-users: 2845
 non-PD-users: 633882"
M02,0.030919749561734173,-0.39483112910518453,-2.158103964984783,0.1829527842547514,-0.03625026109454521,-0.7534119971158239,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M,0.6737938138062501,0.4707575858815215,0.9643989117529214,0.4653248243179566,(0.05-1],12767,30,(10k-30k],"drug name: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HR (95% CI): 0.67 (0.47; 0.96)
 p-value: 3.1e-02 (adj.: 4.7e-01)
 PD-users: 30
 non-PD-users: 12767"
M03,0.04481791985523288,0.20703003525695865,2.006359370615457,0.1031869157086507,0.4092726737216843,0.004787396792232973,MUSCLE RELAXANTS,M,1.2300195151781503,1.004798874685356,1.505722235400451,0.5600883901982385,(0.05-1],17666,95,(10k-30k],"drug name: MUSCLE RELAXANTS
HR (95% CI): 1.23 (1; 1.51)
 p-value: 4.5e-02 (adj.: 5.6e-01)
 PD-users: 95
 non-PD-users: 17666"
M04,0.06499968929740503,-0.09491072983180585,-1.8452602536700147,0.05143487464331337,0.005899772018420804,-0.19572123168203248,ANTIGOUT PREPARATIONS,M,0.909454117966621,0.8222414175891797,1.0059172099497617,0.7064840840002099,(0.05-1],69206,403,(30k-100k],"drug name: ANTIGOUT PREPARATIONS
HR (95% CI): 0.91 (0.82; 1.01)
 p-value: 6.5e-02 (adj.: 7.1e-01)
 PD-users: 403
 non-PD-users: 69206"
